Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08,rangeHwyA,RangeHwy,Range,city08,UCity,UHighway,battery_assembly,battery_manufacture,vehicle_manufacture,total_embodied,usage,total
TrailBlazer 4WD,Chevrolet,2005,ICE,6.0,4.2,Automatic 4-spd,2751,5125.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,16.8,26.2,0.0,60000.0,8063316.5686438875,9631516.568643888,120013516.04255857,129645032.61120245
TrailBlazer Ext 4WD,Chevrolet,2005,ICE,6.0,4.2,Automatic 4-spd,2752,5125.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.2,23.5,0.0,60000.0,8063316.5686438875,9631516.568643888,136286535.16697326,145918051.73561716
TrailBlazer Ext 4WD,Chevrolet,2005,ICE,8.0,5.3,Automatic 4-spd,2753,5125.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,15.9498,24.3491,0.0,60000.0,8063316.5686438875,9631516.568643888,127633421.82303847,137264938.39168236
Pacifica AWD,Chrysler,2005,ICE,6.0,3.5,Automatic 4-spd,2754,4910.714285714286,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.3995,28.0996,0.0,60000.0,7726174.412463656,9294374.412463656,113252191.19509049,122546565.60755414
Durango 4WD,Dodge,2005,ICE,8.0,4.7,Automatic 5-spd,2755,5250.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.2,22.9,0.0,60000.0,8259982.826415689,9828182.82641569,136286535.16697326,146114717.99338895
Durango 4WD,Dodge,2005,ICE,8.0,5.7,Automatic 5-spd,2756,5250.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,14.5,22.8,0.0,60000.0,8259982.826415689,9828182.82641569,136286535.16697326,146114717.99338895
Escape 4WD,Ford,2005,ICE,4.0,2.3,Automatic 4-spd,2757,3814.870689655173,18.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,20.6,27.9349,0.0,60000.0,6002050.739342535,7570250.739342535,107786938.00068934,115357188.74003188
Escape 4WD,Ford,2005,ICE,4.0,2.3,Manual 5-spd,2758,3814.870689655173,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,24.3,33.7,0.0,60000.0,6002050.739342535,7570250.739342535,92424202.00978649,99994452.74912903
Escape 4WD,Ford,2005,ICE,6.0,3.0,Automatic 4-spd,2759,3814.870689655173,17.0,0.0,0.0,20.0,0.0,0.0,0.0,16.0,19.6,27.9943,0.0,60000.0,6002050.739342535,7570250.739342535,110451999.65455253,118022250.39389507
Escape Hybrid 4WD,Ford,2005,HEV,4.0,2.3,Automatic (variable gear ratios),2760,3814.870689655173,27.0,0.0,0.0,26.0,0.0,0.0,0.0,28.0,36.6,36.9,0.0,520688.72723144817,5354058.060782984,7382946.788014432,74729605.71423258,82112552.502247
Expedition 4WD,Ford,2005,ICE,8.0,5.4,Automatic 4-spd,2761,6000.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,15.7,22.9,0.0,60000.0,9439980.373046502,11008180.373046502,132251736.42847733,143259916.80152383
Explorer 4WD,Ford,2005,ICE,6.0,4.0,Automatic 5-spd,2762,4783.333333333334,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,15.9635,25.1246,0.0,60000.0,7525762.130734296,9093962.130734295,127633421.82303847,136727383.95377278
Explorer 4WD,Ford,2005,ICE,8.0,4.6,Automatic 5-spd,2763,4783.333333333334,14.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,15.515800000000002,23.4389,0.0,60000.0,7525762.130734296,9093962.130734295,132251736.42847733,141345698.5592116
Freestyle AWD,Ford,2005,ICE,6.0,3.0,Automatic (variable gear ratios),2764,4375.0,19.0,0.0,0.0,22.0,0.0,0.0,0.0,17.0,20.8804,31.0608,0.0,60000.0,6883319.022013075,8451519.022013074,101783614.87153703,110235133.8935501
Envoy 4WD,GMC,2005,ICE,6.0,4.2,Automatic 4-spd,2765,5500.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,16.8,26.2,0.0,60000.0,8653315.341959294,10221515.341959292,120013516.04255857,130235031.38451786
Envoy XL 4WD,GMC,2005,ICE,6.0,4.2,Automatic 4-spd,2766,5500.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.2,23.5,0.0,60000.0,8653315.341959294,10221515.341959292,136286535.16697326,146508050.50893256
Envoy XL 4WD,GMC,2005,ICE,8.0,5.3,Automatic 4-spd,2767,5500.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,15.9498,24.3491,0.0,60000.0,8653315.341959294,10221515.341959292,127633421.82303847,137854937.16499776
Envoy XUV 4WD,GMC,2005,ICE,6.0,4.2,Automatic 4-spd,2768,5500.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.2,23.5,0.0,60000.0,8653315.341959294,10221515.341959292,136286535.16697326,146508050.50893256
Envoy XUV 4WD,GMC,2005,ICE,8.0,5.3,Automatic 4-spd,2769,5500.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,15.9498,24.3491,0.0,60000.0,8653315.341959294,10221515.341959292,127633421.82303847,137854937.16499776
CR-V 4WD,Honda,2005,ICE,4.0,2.4,Automatic 5-spd,2770,3687.5,22.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,24.5517,34.6031,0.0,60000.0,5801654.604268163,7369854.604268163,88361599.72364204,95731454.3279102
CR-V 4WD,Honda,2005,ICE,4.0,2.4,Manual 5-spd,2771,3687.5,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,23.5,32.8,0.0,60000.0,5801654.604268163,7369854.604268163,92424202.00978649,99794056.61405465
Pilot 4WD,Honda,2005,ICE,6.0,3.5,Automatic 5-spd,2772,4750.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.4,27.9,0.0,60000.0,7473317.795328483,9041517.795328483,113252191.19509049,122293708.99041897
Tucson 4WD,Hyundai,2005,ICE,4.0,2.0,Manual 5-spd,2773,3822.916666666667,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,23.5,33.3,0.0,60000.0,6014709.716854283,7582909.716854283,92424202.00978649,100007111.72664078
Tucson 4WD,Hyundai,2005,ICE,6.0,2.7,Automatic 4-spd,2774,3822.916666666667,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,21.3,31.3,0.0,60000.0,6014709.716854283,7582909.716854283,99025930.72477123,106608840.44162552
FX35 AWD,Infiniti,2005,ICE,6.0,3.5,Automatic (S5),2775,4500.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.0787,27.7182,0.0,60000.0,7079985.279784877,8648185.279784877,113252191.19509049,121900376.47487536
FX45 AWD,Infiniti,2005,ICE,8.0,4.5,Automatic (S5),2776,4750.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,16.7,24.7,0.0,60000.0,7473317.795328483,9041517.795328483,124088048.99462076,133129566.78994924
QX56 4WD,Infiniti,2005,ICE,8.0,5.6,Automatic 5-spd,2777,5750.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,14.4,22.9,0.0,60000.0,9046647.8575029,10614847.8575029,136286535.16697326,146901383.02447617
Liberty/Cherokee 4WD,Jeep,2005,ICE,4.0,2.4,Manual 6-spd,2778,4170.454545454546,20.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,22.6,30.4,0.0,60000.0,6561501.509295581,8129701.509295581,99516158.10459682,107645859.6138924
Liberty/Cherokee 4WD,Jeep,2005,ICE,6.0,3.7,Automatic 4-spd,2779,4170.454545454546,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.7,28.0,0.0,60000.0,6561501.509295581,8129701.509295581,113252191.19509049,121381892.70438607
Liberty/Cherokee 4WD,Jeep,2005,ICE,6.0,3.7,Manual 6-spd,2780,4170.454545454546,17.0,0.0,0.0,20.0,0.0,0.0,0.0,16.0,19.5,27.7996,0.0,60000.0,6561501.509295581,8129701.509295581,110451999.65455253,118581701.16384812
Wrangler/TJ 4WD,Jeep,2005,ICE,4.0,2.4,Manual 6-spd,2781,3812.5,17.0,0.0,0.0,19.0,0.0,0.0,0.0,16.0,20.0,26.4,0.0,60000.0,5998320.862039966,7566520.862039966,113893846.66928361,121460367.53132358
Wrangler/TJ 4WD,Jeep,2005,ICE,6.0,4.0,Automatic 4-spd,2782,3812.5,14.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,15.8,22.7,0.0,60000.0,5998320.862039966,7566520.862039966,137216818.68347138,144783339.54551134
Wrangler/TJ 4WD,Jeep,2005,ICE,6.0,4.0,Manual 6-spd,2783,3812.5,15.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,16.3,23.8,0.0,60000.0,5998320.862039966,7566520.862039966,132251736.42847733,139818257.2905173
Freelander,Land Rover,2005,ICE,6.0,2.5,Automatic (S5),2784,4000.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,16.0,19.6249,26.4243,0.0,60000.0,6293320.248697667,7861520.248697667,113893846.66928361,121755366.91798128
LR3,Land Rover,2005,ICE,6.0,4.0,Automatic (S6),2785,5833.333333333333,14.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,15.422,24.2123,0.0,60000.0,9177758.696017431,10745958.696017431,127633421.82303847,138379380.5190559
LR3,Land Rover,2005,ICE,8.0,4.4,Automatic (S6),2786,5833.333333333333,14.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,15.6,23.3,0.0,60000.0,9177758.696017431,10745958.696017431,132251736.42847733,142997695.12449476
LX 470,Lexus,2005,ICE,8.0,4.7,Automatic 5-spd,2787,6000.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,14.4971,21.394,0.0,60000.0,9439980.373046502,11008180.373046502,141565238.99386308,152573419.36690956
RX 330 4WD,Lexus,2005,ICE,6.0,3.3,Automatic 5-spd,2788,4375.0,19.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,20.4523,30.557,0.0,60000.0,6883319.022013075,8451519.022013074,104156807.96439669,112608326.98640975
RX 330 4WD,Lexus,2005,ICE,6.0,3.3,Automatic (S5),2789,4375.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,20.4,30.3,0.0,60000.0,6883319.022013075,8451519.022013074,104156807.96439669,112608326.98640975
Aviator 4WD,Lincoln,2005,ICE,8.0,4.6,Automatic 5-spd,2790,5250.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,14.1484,22.549,0.0,60000.0,8259982.826415689,9828182.82641569,146198283.1791168,156026466.00553247
Mariner 4WD,Mercury,2005,ICE,4.0,2.3,Automatic 4-spd,2791,3875.0,19.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,21.9349,29.5884,0.0,60000.0,6096653.990925865,7664853.990925865,104699291.33921124,112364145.3301371
Mariner 4WD,Mercury,2005,ICE,6.0,3.0,Automatic 4-spd,2792,3875.0,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,20.3702,28.9177,0.0,60000.0,6096653.990925865,7664853.990925865,107212074.33135234,114876928.3222782
Mountaineer 4WD,Mercury,2005,ICE,6.0,4.0,Automatic 5-spd,2793,5000.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,15.4699,24.1381,0.0,60000.0,7866650.310872085,9434850.310872085,132251736.42847733,141686586.73934942
Mountaineer 4WD,Mercury,2005,ICE,8.0,4.6,Automatic 5-spd,2794,5000.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,15.5158,23.4389,0.0,60000.0,7866650.310872085,9434850.310872085,132251736.42847733,141686586.73934942
Endeavor 4WD,Mitsubishi,2005,ICE,6.0,3.8,Automatic (S4),2795,4375.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.9,28.0,0.0,60000.0,6883319.022013075,8451519.022013074,113252191.19509049,121703710.21710356
Montero,Mitsubishi,2005,ICE,6.0,3.8,Automatic (S5),2796,5000.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,16.2,23.9,0.0,60000.0,7866650.310872085,9434850.310872085,132251736.42847733,141686586.73934942
Outlander 4WD,Mitsubishi,2005,ICE,4.0,2.4,Manual 5-spd,2797,3716.666666666667,21.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,23.1,34.2,0.0,60000.0,5847543.397748251,7415743.397748251,92001207.95024513,99416951.34799337
Outlander 4WD,Mitsubishi,2005,ICE,4.0,2.4,Automatic (S4),2798,3716.666666666667,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,22.7798,32.1806,0.0,60000.0,5847543.397748251,7415743.397748251,96878380.41989669,104294123.81764494
Armada 4WD,Nissan,2005,ICE,8.0,5.6,Automatic 5-spd,2799,5750.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,14.5359,22.9893,0.0,60000.0,9046647.8575029,10614847.8575029,136286535.16697326,146901383.02447617
Murano AWD,Nissan,2005,ICE,6.0,3.5,Automatic (variable gear ratios),2800,4250.0,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,22.2,31.4,0.0,60000.0,6686652.7642412735,8254852.7642412735,96878380.41989669,105133233.18413797
Pathfinder 4WD,Nissan,2005,ICE,6.0,4.0,Automatic 5-spd,2801,4937.5,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,16.7106,26.639,0.0,60000.0,7768317.181986185,9336517.181986185,120013516.04255857,129350033.22454475
Cayenne,Porsche,2005,ICE,6.0,3.2,Automatic 5-spd,2802,5750.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,16.8,24.600000000000005,0.0,60000.0,9046647.8575029,10614847.8575029,124088048.99462076,134702896.85212365
Cayenne,Porsche,2005,ICE,6.0,3.2,Manual 6-spd,2803,5750.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,16.2,25.7,0.0,60000.0,9046647.8575029,10614847.8575029,123326772.62042062,133941620.47792351
Cayenne S,Porsche,2005,ICE,8.0,4.5,Automatic 5-spd,2804,5750.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.300000000000002,23.7,0.0,60000.0,9046647.8575029,10614847.8575029,136286535.16697326,146901383.02447617
Cayenne Turbo,Porsche,2005,ICE,8.0,4.5,Automatic 5-spd,2805,5750.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,14.300000000000002,23.600000000000005,0.0,60000.0,9046647.8575029,10614847.8575029,136286535.16697326,146901383.02447617
Vue AWD,Saturn,2005,ICE,4.0,2.2,Automatic (variable gear ratios),2806,3775.0,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,23.7,33.3333,0.0,60000.0,5939320.984708425,7507520.984708425,92424202.00978649,99931722.99449492
Vue AWD,Saturn,2005,ICE,6.0,3.5,Automatic 5-spd,2807,3775.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,20.7,32.6,0.0,60000.0,5939320.984708425,7507520.984708425,99025930.72477123,106533451.70947966
Baja AWD,Subaru,2005,ICE,4.0,2.5,Automatic 4-spd,2808,3906.25,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.7,35.4,0.0,60000.0,6145820.555368817,7714020.555368817,90144681.33241506,97858701.88778387
Baja AWD,Subaru,2005,ICE,4.0,2.5,Manual 5-spd,2809,3906.25,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,20.8204,31.7754,0.0,60000.0,6145820.555368817,7714020.555368817,99025930.72477123,106739951.28014004
Baja AWD,Subaru,2005,ICE,4.0,2.5,Automatic (S4),2810,3906.25,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,20.5,29.5,0.0,60000.0,6145820.555368817,7714020.555368817,107212074.33135234,114926094.88672115
Forester AWD,Subaru,2005,ICE,4.0,2.5,Automatic 4-spd,2811,3525.0,19.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,22.4,29.9,0.0,60000.0,5545988.46916482,7114188.46916482,99516158.10459682,106630346.57376164
Forester AWD,Subaru,2005,ICE,4.0,2.5,Manual 5-spd,2812,3525.0,19.0,0.0,0.0,22.0,0.0,0.0,0.0,17.0,21.4,30.8,0.0,60000.0,5545988.46916482,7114188.46916482,101783614.87153703,108897803.34070185
4Runner 4WD,Toyota,2005,ICE,6.0,4.0,Automatic 5-spd,2813,4625.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,18.8,26.7,0.0,60000.0,7276651.53755668,8844851.53755668,116873627.5414451,125718479.07900178
Highlander 4WD,Toyota,2005,ICE,4.0,2.4,Automatic 4-spd,2814,4187.5,21.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,23.6,32.6,0.0,60000.0,6588319.635355372,8156519.635355372,94821999.70343661,102978519.33879198
Highlander 4WD,Toyota,2005,ICE,6.0,3.3,Automatic 5-spd,2815,4187.5,19.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,20.5,30.6,0.0,60000.0,6588319.635355372,8156519.635355372,104156807.96439669,112313327.59975205
RAV4 4WD,Toyota,2005,ICE,4.0,2.4,Automatic 4-spd,2816,3343.75,22.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,24.9,34.0,0.0,60000.0,5260822.395395707,6829022.395395707,90550738.45553404,97379760.85092975
RAV4 4WD,Toyota,2005,ICE,4.0,2.4,Manual 5-spd,2817,3343.75,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,24.1,34.6,0.0,60000.0,5260822.395395707,6829022.395395707,90144681.33241506,96973703.72781077
Sequoia 4WD,Toyota,2005,ICE,8.0,4.7,Automatic 5-spd,2818,5500.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,16.4496,22.4947,0.0,60000.0,8653315.341959294,10221515.341959292,137216818.68347138,147438334.02543068
Touareg,Volkswagen,2005,ICE,6.0,3.2,Automatic (S6),2819,5500.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,17.9,26.899999999999995,0.0,60000.0,8653315.341959294,10221515.341959292,120013516.04255857,130235031.38451786
Touareg,Volkswagen,2005,ICE,8.0,4.2,Automatic (S6),2820,5500.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,15.1,23.4473,0.0,60000.0,8653315.341959294,10221515.341959292,136286535.16697326,146508050.50893256
Sebring Convertible,Chrysler,2005,ICE,6.0,2.7,Automatic 4-spd,2821,3566.666666666667,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.4,35.2989,0.0,60000.0,5611543.888422088,7179743.888422088,90144681.33241506,97324425.22083715
Sebring 4 Door,Chrysler,2005,ICE,6.0,2.7,Automatic 4-spd,2822,3566.666666666667,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.4,35.2989,0.0,60000.0,5611543.888422088,7179743.888422088,90144681.33241506,97324425.22083715
Stratus 4 Door,Dodge,2005,ICE,6.0,2.7,Automatic 4-spd,2823,3500.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.4,35.2989,0.0,60000.0,5506655.217610461,7074855.217610461,90144681.33241506,97219536.55002552
Explorer Sport Trac 2WD FFV,Ford,2005,ICE,6.0,4.0,Automatic 5-spd,2824,4783.333333333334,15.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,16.2847,25.5762,0.0,60000.0,7525762.130734296,9093962.130734295,123326772.62042062,132420734.75115491
Explorer Sport Trac 4WD FFV,Ford,2005,ICE,6.0,4.0,Automatic 5-spd,2825,4783.333333333334,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,16.0105,25.0931,0.0,60000.0,7525762.130734296,9093962.130734295,127633421.82303847,136727383.95377278
Explorer 4WD FFV,Ford,2005,ICE,6.0,4.0,Automatic 5-spd,2826,4783.333333333334,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,16.0105,25.0931,0.0,60000.0,7525762.130734296,9093962.130734295,127633421.82303847,136727383.95377278
Explorer 2WD FFV,Ford,2005,ICE,6.0,4.0,Automatic 5-spd,2827,4783.333333333334,15.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,16.2847,25.5762,0.0,60000.0,7525762.130734296,9093962.130734295,123326772.62042062,132420734.75115491
Mountaineer FFV 2WD,Mercury,2005,ICE,6.0,4.0,Automatic 5-spd,2828,5000.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,16.2847,25.5762,0.0,60000.0,7866650.310872085,9434850.310872085,123326772.62042062,132761622.93129271
Mountaineer FFV 4WD,Mercury,2005,ICE,6.0,4.0,Automatic 5-spd,2829,5000.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,15.4717,24.1406,0.0,60000.0,7866650.310872085,9434850.310872085,132251736.42847733,141686586.73934942
Accord Hybrid,Honda,2005,HEV,6.0,3.0,Automatic 5-spd,2831,3650.0,28.0,0.0,0.0,33.0,0.0,0.0,0.0,25.0,32.2,46.9,0.0,520688.72723144817,5122666.929406282,7151555.656637731,68375047.40519919,75526603.06183691
Element 2WD,Honda,2005,ICE,4.0,2.4,Automatic 4-spd,2832,3812.5,21.0,0.0,0.0,24.0,0.0,0.0,0.0,19.0,24.3,33.4,0.0,60000.0,5998320.862039966,7566520.862039966,92424202.00978649,99990722.87182645
Element 2WD,Honda,2005,ICE,4.0,2.4,Manual 5-spd,2833,3812.5,21.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,23.6,32.5,0.0,60000.0,5998320.862039966,7566520.862039966,94821999.70343661,102388520.56547658
Element 4WD,Honda,2005,ICE,4.0,2.4,Automatic 4-spd,2834,3812.5,20.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,23.4,31.4,0.0,60000.0,5998320.862039966,7566520.862039966,94821999.70343661,102388520.56547658
Element 4WD,Honda,2005,ICE,4.0,2.4,Manual 5-spd,2835,3812.5,20.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,23.1625,30.929,0.0,60000.0,5998320.862039966,7566520.862039966,99516158.10459682,107082678.96663679
F430,Ferrari,2005,ICE,8.0,4.3,Automatic 6-spd,2836,3750.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,12.153,20.6177,0.0,60000.0,5899987.733154065,7468187.733154065,157664815.19316518,165133002.92631924
F430,Ferrari,2005,ICE,8.0,4.3,Manual 6-spd,2837,3750.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,12.0,21.42,0.0,60000.0,5899987.733154065,7468187.733154065,151144841.63254556,158613029.36569962
A4,Audi,2005,ICE,4.0,2.0,Automatic (variable gear ratios),2838,3962.916666666667,24.0,0.0,0.0,30.0,0.0,0.0,0.0,21.0,26.7,41.6,0.0,60000.0,6234975.9255587,7803175.9255587,77465371.62669966,85268547.55225836
A4,Audi,2005,ICE,4.0,2.0,Manual 6-spd,2839,3962.916666666667,24.0,0.0,0.0,31.0,0.0,0.0,0.0,20.0,25.6,43.6,0.0,60000.0,6234975.9255587,7803175.9255587,77167999.7586509,84971175.6842096
A4 quattro,Audi,2005,ICE,4.0,2.0,Manual 6-spd,2840,3962.916666666667,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,24.6,39.4,0.0,60000.0,6234975.9255587,7803175.9255587,82386327.61118262,90189503.53674132
A4 quattro,Audi,2005,ICE,4.0,2.0,Automatic (S6),2841,3962.916666666667,22.0,0.0,0.0,27.0,0.0,0.0,0.0,19.0,24.2,38.2,0.0,60000.0,6234975.9255587,7803175.9255587,85907110.84242973,93710286.76798843
A4 quattro,Audi,2005,ICE,6.0,3.1,Automatic (S6),2842,3962.916666666667,19.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,20.8217,33.5535,0.0,60000.0,6234975.9255587,7803175.9255587,96413735.9094895,104216911.8350482
GTO,Pontiac,2005,ICE,8.0,6.0,Automatic 4-spd,2843,4000.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,17.7,26.7,0.0,60000.0,6293320.248697667,7861520.248697667,120013516.04255857,127875036.29125623
Jetta,Volkswagen,2005,ICE,5.0,2.5,Manual 5-spd,2844,3448.931623931624,22.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,24.045,38.6,0.0,60000.0,5426307.806315656,6994507.806315656,83934296.18842822,90928803.99474388
Jetta,Volkswagen,2005,ICE,5.0,2.5,Automatic (S6),2845,3448.931623931624,22.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,24.174,38.6509,0.0,60000.0,5426307.806315656,6994507.806315656,83934296.18842822,90928803.99474388
A6 quattro,Audi,2005,ICE,6.0,3.1,Automatic (S6),2846,4250.0,19.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,20.8217,33.5535,0.0,60000.0,6686652.7642412735,8254852.7642412735,96413735.9094895,104668588.67373078
CTS,Cadillac,2005,ICE,6.0,2.8,Automatic 5-spd,2847,4071.428571428572,19.0,0.0,0.0,24.0,0.0,0.0,0.0,16.0,20.0,34.1,0.0,60000.0,6405700.967424413,7973900.967424413,98540509.49572822,106514410.46315263
A4 Avant quattro,Audi,2005,ICE,4.0,2.0,Manual 6-spd,2848,3962.916666666667,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,24.6,39.4,0.0,60000.0,6234975.9255587,7803175.9255587,82386327.61118262,90189503.53674132
A4 Avant quattro,Audi,2005,ICE,4.0,2.0,Automatic (S6),2849,3962.916666666667,22.0,0.0,0.0,27.0,0.0,0.0,0.0,19.0,24.2,38.2,0.0,60000.0,6234975.9255587,7803175.9255587,85907110.84242973,93710286.76798843
A4 Avant quattro,Audi,2005,ICE,6.0,3.1,Automatic (S6),2850,3962.916666666667,19.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,20.8217,33.5535,0.0,60000.0,6234975.9255587,7803175.9255587,96413735.9094895,104216911.8350482
Frontier 2WD,Nissan,2005,ICE,4.0,2.5,Automatic 5-spd,2851,4383.333333333333,19.0,0.0,0.0,22.0,0.0,0.0,0.0,17.0,20.8,30.2,0.0,60000.0,6896430.105864527,8464630.105864527,101783614.87153703,110248244.97740155
Frontier 2WD,Nissan,2005,ICE,4.0,2.5,Manual 5-spd,2852,4383.333333333333,21.0,0.0,0.0,23.0,0.0,0.0,0.0,19.0,24.5,31.8,0.0,60000.0,6896430.105864527,8464630.105864527,94821999.70343661,103286629.80930114
Frontier V6 2WD,Nissan,2005,ICE,6.0,4.0,Automatic 5-spd,2853,4383.333333333333,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,17.5766,26.2517,0.0,60000.0,6896430.105864527,8464630.105864527,120013516.04255857,128478146.14842309
Frontier V6 2WD,Nissan,2005,ICE,6.0,4.0,Manual 6-spd,2854,4383.333333333333,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,19.0,27.399999999999995,0.0,60000.0,6896430.105864527,8464630.105864527,113252191.19509049,121716821.30095501
Frontier V6 4WD,Nissan,2005,ICE,6.0,4.0,Automatic 5-spd,2855,4383.333333333333,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,17.1793,26.1688,0.0,60000.0,6896430.105864527,8464630.105864527,120013516.04255857,128478146.14842309
Frontier V6 4WD,Nissan,2005,ICE,6.0,4.0,Manual 6-spd,2856,4383.333333333333,17.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,18.7397,26.6371,0.0,60000.0,6896430.105864527,8464630.105864527,116873627.5414451,125338257.64730963
Envoy 2WD,GMC,2005,ICE,8.0,5.3,Automatic 4-spd,2857,5500.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,17.4,26.2,0.0,60000.0,8653315.341959294,10221515.341959292,120013516.04255857,130235031.38451786
